"","brand","model","year","price","currency","type","fuel","condition","info"
"1599","Toyota","Passo",2016,"540,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1600","Toyota","Passo",2016,"540,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1601","Daihatsu","Mira",2016,"465,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1602","Ford","Focus Hatchback SE",2016,"620,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - 92,000 Km"
"1603","Nissan","March",2016,"545,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1604","Nissan","March",2016,"545,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1605","Toyota","Aqua",2016,"660,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1606","Mazda","Demio",2016,"685,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1607","Hyundai","Veloster",2016,"725,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1608","Suzuki","Alto",2016,"450,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1609","Mazda","Demio",2016,"650,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - 123 Km"
"1610","Hyundai","Elantra GT",2016,"635,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1611","Honda","Fit",2016,"885,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1612","Honda","Fit",2016,"680,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Km"
"1613","Mazda","Demio",2016,"695,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1614","Daihatsu","Mira",2016,"455,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - 98,000 Mi"
"1615","Honda","Fit",2016,"670,000","RD","hatchback"," Híbrido "," Usado ","2016 - Híbrido - Usado - N/D Mi"
"1616","Nissan","Versa SV",2016,"725,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - 135,000 Mi"
"1617","Honda","Fit",2016,"660,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - 85,000 Mi"
"1618","Toyota","Passo",2016,"510,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1619","Suzuki","Swift",2016,"625,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1620","Daihatsu","Mira",2016,"490,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1621","Nissan","March",2016,"555,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1622","Mazda","Demio",2016,"685,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1623","Nissan","Note",2016,"585,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1624","Honda","Fit Hybrid",2016,"670,000","RD","hatchback"," Híbrido "," Usado ","2016 - Híbrido - Usado - N/D Mi"
"1625","Nissan","March",2016,"515,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1626","Mazda","Demio",2016,"660,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Km"
"1627","Daihatsu","Mira",2016,"495,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1628","Honda","Fit Hybrid",2016,"670,000","RD","hatchback"," Híbrido "," Usado ","2016 - Híbrido - Usado - N/D Mi"
"1629","Ford","Focus Hatchback SE",2016,"570,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1630","Mazda","Demio",2016,"685,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1631","Toyota","Pixis",2016,"660,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - 13,000 Km"
"1632","Mazda","Demio",2016,"720,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1633","Nissan","Versa SV",2016,"560,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - 121,000 Mi"
"1634","Nissan","Versa SV",2016,"9,750","US","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1635","Daihatsu","Mira",2016,"460,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1636","Daihatsu","Mira",2016,"490,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1637","Nissan","March",2016,"530,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - 47,509 Km"
"1638","Suzuki","Swift",2016,"680,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1639","Daihatsu","Mira",2016,"490,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1640","Daihatsu","Mira",2016,"485,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1641","Mazda","Demio",2016,"690,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1642","Hyundai","Elantra GT",2016,"750,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1643","Honda","Fit",2016,"680,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - 49,819 Km"
"1644","Toyota","Passo",2016,"499,995","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1645","Daihatsu","Mira",2016,"500,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1646","Hyundai","Veloster",2016,"697,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1647","Nissan","Versa Note",2016,"640,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1648","Suzuki","Swift",2016,"599,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1649","Suzuki","Swift",2016,"615,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1650","Nissan","Leaf",2016,"15,500","US","hatchback"," Electrico "," Usado ","2016 - Eléctrico - Usado - N/D Mi"
"1651","Honda","Fit",2016,"790,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - N/D Mi"
"1652","Ford","Focus Hatchback",2016,"600,000","RD","hatchback"," Gasolina "," Usado ","2016 - Gasolina - Usado - 93 Mi"
"1653","Nissan","Leaf SV",2016,"15,000","US","hatchback"," Electrico "," Usado ","2016 - Eléctrico - Usado - N/D Mi"
"1654","Nissan","Leaf SV",2016,"16,900","US","hatchback"," Electrico "," Usado ","2016 - Eléctrico - Usado - 45,000 Mi"
"1655","Volkswagen","GTI",2015,"22,900","US","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1656","Nissan","Note",2015,"585,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1657","Mazda","Demio",2015,"625,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1658","Hyundai","i 10",2015,"460,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1659","Mazda","Demio",2015,"585,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1660","Suzuki","Swift",2015,"599,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1661","Honda","Fit",2015,"580,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1662","Nissan","Leaf",2015,"13,900","US","hatchback"," Electrico "," Usado ","2015 - Eléctrico - Usado - N/D Mi"
"1663","Chevrolet","Spark",2015,"565,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1664","Ford","Focus Hatchback SE",2015,"525,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - 115,831 Mi"
"1665","Hyundai","Accent Hatchback",2015,"580,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1666","Honda","Fit",2015,"660,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1667","Mazda","Carol",2015,"410,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - 73,614 Km"
"1668","Hyundai","Elantra GT",2015,"675,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - 76,000 Mi"
"1669","Honda","Fit EX",2015,"795,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1670","Nissan","Note",2015,"599,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1671","Volkswagen","Golf",2015,"18,900","US","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1672","Chevrolet","Spark LT",2015,"525,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - 44,000 Mi"
"1673","Honda","Fit",2015,"695,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1674","Honda","Fit",2015,"665,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - 48,000 Mi"
"1675","Subaru","XV Crosstrek",2015,"899,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1676","Mazda","Demio",2015,"650,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1677","Nissan","Note",2015,"570,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1678","Honda","Fit",2015,"665,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1679","Honda","Fit",2015,"660,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1680","Honda","Fit",2015,"665,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1681","Nissan","Note",2015,"560,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1682","Mazda","Demio",2015,"650,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1683","Honda","Fit",2015,"655,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1684","Nissan","Versa Hatchback",2015,"599,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1685","Hyundai","Grand I 10",2015,"540,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1686","Toyota","Aqua",2015,"650,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - 114,299 Km"
"1687","Ford","Focus Hatchback SE",2015,"550,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1688","Ford","Focus Hatchback",2015,"550,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1689","Daihatsu","Mira",2015,"466,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1690","Toyota","Aqua",2015,"649,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1691","Mazda","Demio",2015,"634,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1692","Nissan","Note Nismo",2015,"680,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1693","Honda","Fit",2015,"675,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1694","Mazda","Demio",2015,"575,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1695","Nissan","Leaf SV",2015,"10,999","US","hatchback"," Electrico "," Usado ","2015 - Eléctrico - Usado - N/D Mi"
"1696","Ford","Focus Hatchback SE",2015,"585,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1697","Chevrolet","Spark",2015,"539,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1698","Toyota","Aqua",2015,"650,000","RD","hatchback"," Híbrido "," Usado ","2015 - Híbrido - Usado - N/D Km"
"1699","Daihatsu","Mira",2015,"375,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1700","Nissan","Versa Note",2015,"560,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1701","Hyundai","Elantra GT",2015,"630,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1702","Ford","Focus Hatchback SE",2015,"525,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1703","Hyundai","Veloster",2015,"690,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1704","Honda","Fit",2015,"695,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1705","Suzuki","Swift",2015,"575,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1706","Hyundai","Accent Hatchback",2015,"499,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - 90,000 Mi"
"1707","Nissan","Leaf",2015,"14,500","US","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1708","Suzuki","Alto",2015,"409,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Km"
"1709","Ford","Focus Hatchback",2015,"520,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - 223,311 Km"
"1710","Suzuki","Alto",2015,"430,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1711","Lexus","CT 200 Hybrid",2015,"895,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - 98,472 Mi"
"1712","Chevrolet","Spark",2015,"525,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1713","Mazda","Demio Sport ",2015,"635,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1714","Hyundai","Grand I 10",2015,"450,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1715","Suzuki","Swift",2015,"659,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - 65,000 Km"
"1716","Kia","Forte 5 Hatchback",2015,"625,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1717","Honda","Fit",2015,"620,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1718","Nissan","Note",2015,"600,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1719","Ford","C Max",2015,"715,000","RD","hatchback"," Híbrido "," Usado ","2015 - Híbrido - Usado - N/D Mi"
"1720","Chevrolet","Spark",2015,"599,950","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1721","Ford","Focus Hatchback SE",2015,"545,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1722","Nissan","Note",2015,"575,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1723","Toyota","Passo",2015,"450,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - 140,211 Km"
"1724","Ford","Focus Hatchback SE",2015,"565,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1725","Nissan","Versa Hatchback",2015,"519,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1726","Nissan","Note",2015,"598,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1727","Honda","Fit",2015,"640,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1728","Suzuki","Swift",2015,"535,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1729","Mazda","Demio",2015,"660,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1730","Chevrolet","Spark LT",2015,"479,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1731","Volkswagen","Golf GTI Turbo",2015,"23,500","US","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1732","Nissan","March",2015,"485,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1733","Hyundai","Elantra GT",2015,"745,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1734","Nissan","Versa Note",2015,"570,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1735","Hyundai","Veloster",2015,"675,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1736","Nissan","Versa Note",2015,"615,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1737","Nissan","Leaf SL",2015,"14,000","US","hatchback"," Electrico "," Usado ","2015 - Eléctrico - Usado - N/D Mi"
"1738","Nissan","Note",2015,"575,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1739","Suzuki","Swift",2015,"575,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1740","Honda","Fit",2015,"690,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1741","Daihatsu","Mira",2015,"575,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1742","Nissan","Leaf S",2015,"13,900","US","hatchback"," Electrico "," Usado ","2015 - Eléctrico - Usado - N/D Mi"
"1743","Suzuki","Swift",2015,"575,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1744","Suzuki","Swift",2015,"595,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1745","Toyota","Passo",2015,"565,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1746","Toyota","Passo",2015,"485,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1747","Kia","Forte 5 Hatchback",2015,"620,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1748","Volkswagen","GTI",2015,"27,500","US","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1749","Ford","Focus Hatchback",2015,"580,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1750","Hyundai","Grand I 10",2015,"465,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - 48,000 Km"
"1751","Honda","Fit Hybrid",2015,"660,000","RD","hatchback"," Híbrido "," Usado ","2015 - Híbrido - Usado - N/D Mi"
"1752","Suzuki","Swift",2015,"680,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1753","Toyota","Pixis",2015,"435,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1754","Honda","Fit",2015,"650,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1755","Honda","Fit",2015,"665,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1756","Honda","Fit RS",2015,"720,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1757","Suzuki","Swift",2015,"560,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1758","Kia","Picanto",2015,"490,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1759","Hyundai","Elantra GT",2015,"670,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1760","Honda","Fit LX",2015,"655,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1761","Daihatsu","Mira",2015,"385,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1762","Mazda","Demio",2015,"595,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - 70,000 Km"
"1763","Mazda","Demio",2015,"590,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - 120,000 Km"
"1764","Suzuki","Alto",2015,"425,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1765","Toyota","Aqua",2015,"610,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1766","Toyota","Pixis",2015,"620,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1767","Honda","Fit LX",2015,"780,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - 137,000 Mi"
"1768","Suzuki","Swift",2015,"575,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - 90,000 Km"
"1769","Honda","Fit Hybrid",2015,"685,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1770","Subaru","WRX STI",2015,"31,500","US","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1771","Honda","Fit LX",2015,"765,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
"1772","Daihatsu","Mira",2015,"460,000","RD","hatchback"," Gasolina "," Usado ","2015 - Gasolina - Usado - N/D Mi"
